event_id,timestamp,device_id,query_domain,query_type,response_code,threat_intel_flag
dns_evt_027932,2026-01-01T09:32:00+00:00,endpoint_0917,service-932.synthetic.example,TXT,NOERROR,False
dns_evt_027933,2026-01-01T09:33:00+00:00,endpoint_0334,service-933.synthetic.example,TXT,NXDOMAIN,False
dns_evt_027934,2026-01-01T09:34:00+00:00,endpoint_0762,service-934.synthetic.example,AAAA,NOERROR,False
dns_evt_027935,2026-01-01T09:35:00+00:00,endpoint_0888,service-935.synthetic.example,TXT,NOERROR,False
dns_evt_027936,2026-01-01T09:36:00+00:00,endpoint_0478,service-936.synthetic.example,AAAA,NOERROR,False
dns_evt_027937,2026-01-01T09:37:00+00:00,endpoint_0296,service-937.synthetic.example,TXT,NOERROR,False
dns_evt_027938,2026-01-01T09:38:00+00:00,endpoint_0251,service-938.synthetic.example,AAAA,NOERROR,False
dns_evt_027939,2026-01-01T09:39:00+00:00,endpoint_0619,service-939.synthetic.example,TXT,NOERROR,False
dns_evt_027940,2026-01-01T09:40:00+00:00,endpoint_0915,service-940.synthetic.example,TXT,NOERROR,False
dns_evt_027941,2026-01-01T09:41:00+00:00,endpoint_0150,service-941.synthetic.example,A,NOERROR,False
dns_evt_027942,2026-01-01T09:42:00+00:00,endpoint_0926,service-942.synthetic.example,A,NOERROR,False
dns_evt_027943,2026-01-01T09:43:00+00:00,endpoint_0613,service-943.synthetic.example,TXT,NOERROR,False
dns_evt_027944,2026-01-01T09:44:00+00:00,endpoint_0842,service-944.synthetic.example,TXT,NOERROR,False
dns_evt_027945,2026-01-01T09:45:00+00:00,endpoint_0461,service-945.synthetic.example,A,NOERROR,False
dns_evt_027946,2026-01-01T09:46:00+00:00,endpoint_0751,service-946.synthetic.example,AAAA,NOERROR,False
dns_evt_027947,2026-01-01T09:47:00+00:00,endpoint_0552,service-947.synthetic.example,A,NOERROR,False
dns_evt_027948,2026-01-01T09:48:00+00:00,endpoint_0729,service-948.synthetic.example,TXT,NOERROR,False
dns_evt_027949,2026-01-01T09:49:00+00:00,endpoint_0001,service-949.synthetic.example,A,NOERROR,False
dns_evt_027950,2026-01-01T09:50:00+00:00,endpoint_0923,service-950.synthetic.example,A,NOERROR,False
dns_evt_027951,2026-01-01T09:51:00+00:00,endpoint_0055,service-951.synthetic.example,AAAA,NOERROR,False
dns_evt_027952,2026-01-01T09:52:00+00:00,endpoint_0687,service-952.synthetic.example,TXT,NOERROR,False
dns_evt_027953,2026-01-01T09:53:00+00:00,endpoint_0854,service-953.synthetic.example,AAAA,NOERROR,False
dns_evt_027954,2026-01-01T09:54:00+00:00,endpoint_0008,service-954.synthetic.example,AAAA,NOERROR,False
dns_evt_027955,2026-01-01T09:55:00+00:00,endpoint_0675,service-955.synthetic.example,AAAA,NOERROR,False
dns_evt_027956,2026-01-01T09:56:00+00:00,endpoint_0295,service-956.synthetic.example,A,NOERROR,False
dns_evt_027957,2026-01-01T09:57:00+00:00,endpoint_0952,service-957.synthetic.example,AAAA,NOERROR,False
dns_evt_027958,2026-01-01T09:58:00+00:00,endpoint_0588,service-958.synthetic.example,A,NXDOMAIN,False
dns_evt_027959,2026-01-01T09:59:00+00:00,endpoint_0866,service-959.synthetic.example,AAAA,NXDOMAIN,False
dns_evt_027960,2026-01-01T10:00:00+00:00,endpoint_0703,service-960.synthetic.example,AAAA,NOERROR,False
dns_evt_027961,2026-01-01T10:01:00+00:00,endpoint_0276,service-961.synthetic.example,TXT,NOERROR,False
dns_evt_027962,2026-01-01T10:02:00+00:00,endpoint_0533,service-962.synthetic.example,AAAA,NXDOMAIN,False
dns_evt_027963,2026-01-01T10:03:00+00:00,endpoint_0222,service-963.synthetic.example,AAAA,NOERROR,False
dns_evt_027964,2026-01-01T10:04:00+00:00,endpoint_0293,service-964.synthetic.example,A,NOERROR,False
dns_evt_027965,2026-01-01T10:05:00+00:00,endpoint_0749,service-965.synthetic.example,A,NOERROR,False
dns_evt_027966,2026-01-01T10:06:00+00:00,endpoint_0505,service-966.synthetic.example,TXT,NOERROR,False
dns_evt_027967,2026-01-01T10:07:00+00:00,endpoint_0202,service-967.synthetic.example,AAAA,NXDOMAIN,False
dns_evt_027968,2026-01-01T10:08:00+00:00,endpoint_0542,service-968.synthetic.example,A,NOERROR,False
dns_evt_027969,2026-01-01T10:09:00+00:00,endpoint_0795,service-969.synthetic.example,A,NXDOMAIN,False
dns_evt_027970,2026-01-01T10:10:00+00:00,endpoint_0583,service-970.synthetic.example,A,NOERROR,False
dns_evt_027971,2026-01-01T10:11:00+00:00,endpoint_0714,service-971.synthetic.example,AAAA,NOERROR,False
dns_evt_027972,2026-01-01T10:12:00+00:00,endpoint_0724,service-972.synthetic.example,TXT,NOERROR,False
dns_evt_027973,2026-01-01T10:13:00+00:00,endpoint_0363,service-973.synthetic.example,A,NOERROR,False
dns_evt_027974,2026-01-01T10:14:00+00:00,endpoint_0370,service-974.synthetic.example,AAAA,NOERROR,False
dns_evt_027975,2026-01-01T10:15:00+00:00,endpoint_0629,service-975.synthetic.example,TXT,NOERROR,False
dns_evt_027976,2026-01-01T10:16:00+00:00,endpoint_0806,service-976.synthetic.example,TXT,NOERROR,False
dns_evt_027977,2026-01-01T10:17:00+00:00,endpoint_0721,service-977.synthetic.example,AAAA,NOERROR,False
dns_evt_027978,2026-01-01T10:18:00+00:00,endpoint_0338,service-978.synthetic.example,TXT,NOERROR,False
dns_evt_027979,2026-01-01T10:19:00+00:00,endpoint_0160,service-979.synthetic.example,TXT,NOERROR,False
dns_evt_027980,2026-01-01T10:20:00+00:00,endpoint_0522,service-980.synthetic.example,AAAA,NOERROR,False
dns_evt_027981,2026-01-01T10:21:00+00:00,endpoint_0079,service-981.synthetic.example,AAAA,NOERROR,False
dns_evt_027982,2026-01-01T10:22:00+00:00,endpoint_0987,service-982.synthetic.example,AAAA,NOERROR,False
dns_evt_027983,2026-01-01T10:23:00+00:00,endpoint_0990,service-983.synthetic.example,TXT,NOERROR,False
dns_evt_027984,2026-01-01T10:24:00+00:00,endpoint_0171,service-984.synthetic.example,TXT,NOERROR,False
dns_evt_027985,2026-01-01T10:25:00+00:00,endpoint_0958,service-985.synthetic.example,A,NOERROR,False
dns_evt_027986,2026-01-01T10:26:00+00:00,endpoint_0663,service-986.synthetic.example,TXT,NOERROR,False
dns_evt_027987,2026-01-01T10:27:00+00:00,endpoint_0921,service-987.synthetic.example,AAAA,NXDOMAIN,False
dns_evt_027988,2026-01-01T10:28:00+00:00,endpoint_0409,service-988.synthetic.example,A,NOERROR,False
dns_evt_027989,2026-01-01T10:29:00+00:00,endpoint_0106,service-989.synthetic.example,TXT,NOERROR,False
dns_evt_027990,2026-01-01T10:30:00+00:00,endpoint_0915,service-990.synthetic.example,AAAA,NOERROR,False
dns_evt_027991,2026-01-01T10:31:00+00:00,endpoint_0862,service-991.synthetic.example,A,NOERROR,False
dns_evt_027992,2026-01-01T10:32:00+00:00,endpoint_0674,service-992.synthetic.example,AAAA,NOERROR,False
dns_evt_027993,2026-01-01T10:33:00+00:00,endpoint_0479,service-993.synthetic.example,A,NOERROR,False
dns_evt_027994,2026-01-01T10:34:00+00:00,endpoint_0648,service-994.synthetic.example,TXT,NXDOMAIN,False
dns_evt_027995,2026-01-01T10:35:00+00:00,endpoint_0844,service-995.synthetic.example,AAAA,NOERROR,False
dns_evt_027996,2026-01-01T10:36:00+00:00,endpoint_0636,service-996.synthetic.example,TXT,NOERROR,False
dns_evt_027997,2026-01-01T10:37:00+00:00,endpoint_0836,service-997.synthetic.example,AAAA,NOERROR,False
dns_evt_027998,2026-01-01T10:38:00+00:00,endpoint_0330,service-998.synthetic.example,TXT,NOERROR,False
dns_evt_027999,2026-01-01T10:39:00+00:00,endpoint_0651,service-999.synthetic.example,A,NOERROR,False
dns_evt_028000,2026-01-01T10:40:00+00:00,endpoint_0303,service-0.synthetic.example,AAAA,NOERROR,False
dns_evt_028001,2026-01-01T10:41:00+00:00,endpoint_0180,service-1.synthetic.example,A,NOERROR,False
dns_evt_028002,2026-01-01T10:42:00+00:00,endpoint_0908,service-2.synthetic.example,TXT,NOERROR,False
dns_evt_028003,2026-01-01T10:43:00+00:00,endpoint_0364,service-3.synthetic.example,TXT,NOERROR,False
dns_evt_028004,2026-01-01T10:44:00+00:00,endpoint_0650,service-4.synthetic.example,TXT,NOERROR,False
dns_evt_028005,2026-01-01T10:45:00+00:00,endpoint_0473,service-5.synthetic.example,TXT,NOERROR,False
dns_evt_028006,2026-01-01T10:46:00+00:00,endpoint_0884,service-6.synthetic.example,AAAA,NOERROR,False
dns_evt_028007,2026-01-01T10:47:00+00:00,endpoint_0027,service-7.synthetic.example,AAAA,NOERROR,False
dns_evt_028008,2026-01-01T10:48:00+00:00,endpoint_0386,service-8.synthetic.example,TXT,NOERROR,False
dns_evt_028009,2026-01-01T10:49:00+00:00,endpoint_0428,service-9.synthetic.example,AAAA,NOERROR,False
dns_evt_028010,2026-01-01T10:50:00+00:00,endpoint_0785,service-10.synthetic.example,AAAA,NOERROR,False
dns_evt_028011,2026-01-01T10:51:00+00:00,endpoint_0878,service-11.synthetic.example,TXT,NOERROR,False
dns_evt_028012,2026-01-01T10:52:00+00:00,endpoint_0152,service-12.synthetic.example,TXT,NXDOMAIN,False
dns_evt_028013,2026-01-01T10:53:00+00:00,endpoint_0896,service-13.synthetic.example,TXT,NOERROR,False
dns_evt_028014,2026-01-01T10:54:00+00:00,endpoint_0650,service-14.synthetic.example,A,NOERROR,False
dns_evt_028015,2026-01-01T10:55:00+00:00,endpoint_0176,service-15.synthetic.example,AAAA,NOERROR,False
dns_evt_028016,2026-01-01T10:56:00+00:00,endpoint_0626,service-16.synthetic.example,A,NOERROR,False
dns_evt_028017,2026-01-01T10:57:00+00:00,endpoint_0667,service-17.synthetic.example,AAAA,NOERROR,False
dns_evt_028018,2026-01-01T10:58:00+00:00,endpoint_0148,service-18.synthetic.example,AAAA,NOERROR,False
dns_evt_028019,2026-01-01T10:59:00+00:00,endpoint_0460,service-19.synthetic.example,AAAA,NOERROR,False
dns_evt_028020,2026-01-01T11:00:00+00:00,endpoint_0347,service-20.synthetic.example,AAAA,NOERROR,False
dns_evt_028021,2026-01-01T11:01:00+00:00,endpoint_0120,service-21.synthetic.example,TXT,NOERROR,False
dns_evt_028022,2026-01-01T11:02:00+00:00,endpoint_0601,service-22.synthetic.example,A,NOERROR,False
dns_evt_028023,2026-01-01T11:03:00+00:00,endpoint_0302,service-23.synthetic.example,TXT,NOERROR,False
dns_evt_028024,2026-01-01T11:04:00+00:00,endpoint_0171,service-24.synthetic.example,TXT,NOERROR,False
dns_evt_028025,2026-01-01T11:05:00+00:00,endpoint_0352,service-25.synthetic.example,A,NOERROR,False
dns_evt_028026,2026-01-01T11:06:00+00:00,endpoint_0872,service-26.synthetic.example,A,NOERROR,False
dns_evt_028027,2026-01-01T11:07:00+00:00,endpoint_0531,service-27.synthetic.example,A,NOERROR,False
dns_evt_028028,2026-01-01T11:08:00+00:00,endpoint_0844,service-28.synthetic.example,A,NOERROR,False
dns_evt_028029,2026-01-01T11:09:00+00:00,endpoint_0535,service-29.synthetic.example,A,NOERROR,False
dns_evt_028030,2026-01-01T11:10:00+00:00,endpoint_0129,service-30.synthetic.example,TXT,NOERROR,False
dns_evt_028031,2026-01-01T11:11:00+00:00,endpoint_0543,service-31.synthetic.example,AAAA,NOERROR,False
dns_evt_028032,2026-01-01T11:12:00+00:00,endpoint_0304,service-32.synthetic.example,TXT,NOERROR,False
dns_evt_028033,2026-01-01T11:13:00+00:00,endpoint_0634,service-33.synthetic.example,TXT,NOERROR,False
dns_evt_028034,2026-01-01T11:14:00+00:00,endpoint_0031,service-34.synthetic.example,AAAA,NOERROR,False
dns_evt_028035,2026-01-01T11:15:00+00:00,endpoint_0922,service-35.synthetic.example,AAAA,NOERROR,False
dns_evt_028036,2026-01-01T11:16:00+00:00,endpoint_0278,service-36.synthetic.example,A,NOERROR,False
dns_evt_028037,2026-01-01T11:17:00+00:00,endpoint_0292,service-37.synthetic.example,A,NOERROR,False
dns_evt_028038,2026-01-01T11:18:00+00:00,endpoint_0727,service-38.synthetic.example,AAAA,NOERROR,False
dns_evt_028039,2026-01-01T11:19:00+00:00,endpoint_0401,service-39.synthetic.example,AAAA,NOERROR,False
dns_evt_028040,2026-01-01T11:20:00+00:00,endpoint_0493,service-40.synthetic.example,AAAA,NOERROR,False
dns_evt_028041,2026-01-01T11:21:00+00:00,endpoint_0764,service-41.synthetic.example,AAAA,NOERROR,False
dns_evt_028042,2026-01-01T11:22:00+00:00,endpoint_0945,service-42.synthetic.example,TXT,NOERROR,False
dns_evt_028043,2026-01-01T11:23:00+00:00,endpoint_0545,service-43.synthetic.example,TXT,NOERROR,False
dns_evt_028044,2026-01-01T11:24:00+00:00,endpoint_0899,service-44.synthetic.example,AAAA,NOERROR,False
dns_evt_028045,2026-01-01T11:25:00+00:00,endpoint_0375,service-45.synthetic.example,AAAA,NOERROR,False
dns_evt_028046,2026-01-01T11:26:00+00:00,endpoint_0035,service-46.synthetic.example,A,NOERROR,False
dns_evt_028047,2026-01-01T11:27:00+00:00,endpoint_0946,service-47.synthetic.example,AAAA,NOERROR,False
dns_evt_028048,2026-01-01T11:28:00+00:00,endpoint_0536,service-48.synthetic.example,AAAA,NOERROR,False
dns_evt_028049,2026-01-01T11:29:00+00:00,endpoint_0138,service-49.synthetic.example,A,NOERROR,False
dns_evt_028050,2026-01-01T11:30:00+00:00,endpoint_0261,service-50.synthetic.example,AAAA,NXDOMAIN,False
dns_evt_028051,2026-01-01T11:31:00+00:00,endpoint_0301,service-51.synthetic.example,AAAA,NOERROR,False
dns_evt_028052,2026-01-01T11:32:00+00:00,endpoint_0141,service-52.synthetic.example,A,NOERROR,False
dns_evt_028053,2026-01-01T11:33:00+00:00,endpoint_0039,service-53.synthetic.example,TXT,NOERROR,False
dns_evt_028054,2026-01-01T11:34:00+00:00,endpoint_0081,service-54.synthetic.example,A,NOERROR,False
dns_evt_028055,2026-01-01T11:35:00+00:00,endpoint_0829,service-55.synthetic.example,AAAA,NOERROR,False
dns_evt_028056,2026-01-01T11:36:00+00:00,endpoint_0516,service-56.synthetic.example,AAAA,NOERROR,False
dns_evt_028057,2026-01-01T11:37:00+00:00,endpoint_0644,service-57.synthetic.example,A,NXDOMAIN,False
dns_evt_028058,2026-01-01T11:38:00+00:00,endpoint_0339,service-58.synthetic.example,TXT,NXDOMAIN,False
dns_evt_028059,2026-01-01T11:39:00+00:00,endpoint_0523,service-59.synthetic.example,A,NOERROR,False
dns_evt_028060,2026-01-01T11:40:00+00:00,endpoint_0627,service-60.synthetic.example,A,NOERROR,False
dns_evt_028061,2026-01-01T11:41:00+00:00,endpoint_0541,service-61.synthetic.example,AAAA,NOERROR,False
dns_evt_028062,2026-01-01T11:42:00+00:00,endpoint_0200,service-62.synthetic.example,A,NOERROR,False
dns_evt_028063,2026-01-01T11:43:00+00:00,endpoint_0433,service-63.synthetic.example,TXT,NOERROR,False
dns_evt_028064,2026-01-01T11:44:00+00:00,endpoint_0825,service-64.synthetic.example,TXT,NOERROR,False
dns_evt_028065,2026-01-01T11:45:00+00:00,endpoint_0330,service-65.synthetic.example,A,NOERROR,False
dns_evt_028066,2026-01-01T11:46:00+00:00,endpoint_0247,service-66.synthetic.example,TXT,NOERROR,False
dns_evt_028067,2026-01-01T11:47:00+00:00,endpoint_0997,service-67.synthetic.example,TXT,NXDOMAIN,False
dns_evt_028068,2026-01-01T11:48:00+00:00,endpoint_0280,service-68.synthetic.example,TXT,NOERROR,False
dns_evt_028069,2026-01-01T11:49:00+00:00,endpoint_0583,service-69.synthetic.example,A,NOERROR,False
dns_evt_028070,2026-01-01T11:50:00+00:00,endpoint_0840,service-70.synthetic.example,AAAA,NOERROR,False
dns_evt_028071,2026-01-01T11:51:00+00:00,endpoint_0825,service-71.synthetic.example,TXT,NXDOMAIN,False
dns_evt_028072,2026-01-01T11:52:00+00:00,endpoint_0154,service-72.synthetic.example,AAAA,NOERROR,False
dns_evt_028073,2026-01-01T11:53:00+00:00,endpoint_0451,service-73.synthetic.example,A,NOERROR,False
dns_evt_028074,2026-01-01T11:54:00+00:00,endpoint_0915,service-74.synthetic.example,A,NOERROR,False
dns_evt_028075,2026-01-01T11:55:00+00:00,endpoint_0232,service-75.synthetic.example,AAAA,NOERROR,False
dns_evt_028076,2026-01-01T11:56:00+00:00,endpoint_0103,service-76.synthetic.example,A,NOERROR,False
dns_evt_028077,2026-01-01T11:57:00+00:00,endpoint_0605,service-77.synthetic.example,A,NXDOMAIN,False
dns_evt_028078,2026-01-01T11:58:00+00:00,endpoint_0686,service-78.synthetic.example,A,NOERROR,False
dns_evt_028079,2026-01-01T11:59:00+00:00,endpoint_0792,service-79.synthetic.example,AAAA,NOERROR,False
dns_evt_028080,2026-01-01T12:00:00+00:00,endpoint_0291,service-80.synthetic.example,AAAA,NOERROR,False
dns_evt_028081,2026-01-01T12:01:00+00:00,endpoint_0896,service-81.synthetic.example,TXT,NOERROR,False
dns_evt_028082,2026-01-01T12:02:00+00:00,endpoint_0431,service-82.synthetic.example,A,NXDOMAIN,False
dns_evt_028083,2026-01-01T12:03:00+00:00,endpoint_0536,service-83.synthetic.example,AAAA,NOERROR,False
dns_evt_028084,2026-01-01T12:04:00+00:00,endpoint_0261,service-84.synthetic.example,TXT,NOERROR,False
dns_evt_028085,2026-01-01T12:05:00+00:00,endpoint_0994,service-85.synthetic.example,A,NOERROR,False
dns_evt_028086,2026-01-01T12:06:00+00:00,endpoint_0353,service-86.synthetic.example,AAAA,NOERROR,False
dns_evt_028087,2026-01-01T12:07:00+00:00,endpoint_0444,service-87.synthetic.example,AAAA,NOERROR,False
dns_evt_028088,2026-01-01T12:08:00+00:00,endpoint_0872,service-88.synthetic.example,TXT,NOERROR,False
dns_evt_028089,2026-01-01T12:09:00+00:00,endpoint_0423,service-89.synthetic.example,A,NOERROR,False
dns_evt_028090,2026-01-01T12:10:00+00:00,endpoint_0710,service-90.synthetic.example,A,NOERROR,False
dns_evt_028091,2026-01-01T12:11:00+00:00,endpoint_0495,service-91.synthetic.example,TXT,NXDOMAIN,False
dns_evt_028092,2026-01-01T12:12:00+00:00,endpoint_0512,service-92.synthetic.example,A,NOERROR,False
dns_evt_028093,2026-01-01T12:13:00+00:00,endpoint_0112,service-93.synthetic.example,A,NXDOMAIN,False
dns_evt_028094,2026-01-01T12:14:00+00:00,endpoint_0411,service-94.synthetic.example,TXT,NOERROR,False
dns_evt_028095,2026-01-01T12:15:00+00:00,endpoint_0469,service-95.synthetic.example,AAAA,NXDOMAIN,False
dns_evt_028096,2026-01-01T12:16:00+00:00,endpoint_0554,service-96.synthetic.example,AAAA,NXDOMAIN,False
dns_evt_028097,2026-01-01T12:17:00+00:00,endpoint_0300,service-97.synthetic.example,TXT,NOERROR,False
dns_evt_028098,2026-01-01T12:18:00+00:00,endpoint_0069,service-98.synthetic.example,TXT,NXDOMAIN,False
dns_evt_028099,2026-01-01T12:19:00+00:00,endpoint_0916,service-99.synthetic.example,AAAA,NOERROR,False
dns_evt_028100,2026-01-01T12:20:00+00:00,endpoint_0381,service-100.synthetic.example,A,NOERROR,False
dns_evt_028101,2026-01-01T12:21:00+00:00,endpoint_0214,service-101.synthetic.example,TXT,NXDOMAIN,False
dns_evt_028102,2026-01-01T12:22:00+00:00,endpoint_0406,service-102.synthetic.example,A,NXDOMAIN,False
dns_evt_028103,2026-01-01T12:23:00+00:00,endpoint_0854,service-103.synthetic.example,TXT,NOERROR,False
dns_evt_028104,2026-01-01T12:24:00+00:00,endpoint_0420,service-104.synthetic.example,AAAA,NOERROR,False
dns_evt_028105,2026-01-01T12:25:00+00:00,endpoint_0991,service-105.synthetic.example,TXT,NOERROR,False
dns_evt_028106,2026-01-01T12:26:00+00:00,endpoint_0905,service-106.synthetic.example,A,NOERROR,False
dns_evt_028107,2026-01-01T12:27:00+00:00,endpoint_0195,service-107.synthetic.example,TXT,NOERROR,False
dns_evt_028108,2026-01-01T12:28:00+00:00,endpoint_0803,service-108.synthetic.example,A,NXDOMAIN,False
dns_evt_028109,2026-01-01T12:29:00+00:00,endpoint_0608,service-109.synthetic.example,A,NOERROR,False
dns_evt_028110,2026-01-01T12:30:00+00:00,endpoint_0309,service-110.synthetic.example,AAAA,NOERROR,False
dns_evt_028111,2026-01-01T12:31:00+00:00,endpoint_0419,service-111.synthetic.example,AAAA,NOERROR,False
dns_evt_028112,2026-01-01T12:32:00+00:00,endpoint_0093,service-112.synthetic.example,TXT,NOERROR,False
dns_evt_028113,2026-01-01T12:33:00+00:00,endpoint_0217,service-113.synthetic.example,A,NOERROR,False
dns_evt_028114,2026-01-01T12:34:00+00:00,endpoint_0414,service-114.synthetic.example,TXT,NOERROR,False
dns_evt_028115,2026-01-01T12:35:00+00:00,endpoint_0503,service-115.synthetic.example,TXT,NOERROR,False
dns_evt_028116,2026-01-01T12:36:00+00:00,endpoint_0854,service-116.synthetic.example,A,NOERROR,False
dns_evt_028117,2026-01-01T12:37:00+00:00,endpoint_0105,service-117.synthetic.example,A,NOERROR,False
dns_evt_028118,2026-01-01T12:38:00+00:00,endpoint_0565,service-118.synthetic.example,AAAA,NOERROR,False
dns_evt_028119,2026-01-01T12:39:00+00:00,endpoint_0655,service-119.synthetic.example,A,NOERROR,False
dns_evt_028120,2026-01-01T12:40:00+00:00,endpoint_0501,service-120.synthetic.example,TXT,NOERROR,False
dns_evt_028121,2026-01-01T12:41:00+00:00,endpoint_0281,service-121.synthetic.example,A,NOERROR,False
dns_evt_028122,2026-01-01T12:42:00+00:00,endpoint_0836,service-122.synthetic.example,A,NOERROR,False
dns_evt_028123,2026-01-01T12:43:00+00:00,endpoint_0870,service-123.synthetic.example,A,NOERROR,False
dns_evt_028124,2026-01-01T12:44:00+00:00,endpoint_0898,service-124.synthetic.example,TXT,NOERROR,False
dns_evt_028125,2026-01-01T12:45:00+00:00,endpoint_0899,service-125.synthetic.example,AAAA,NOERROR,False
dns_evt_028126,2026-01-01T12:46:00+00:00,endpoint_0746,service-126.synthetic.example,TXT,NOERROR,False
dns_evt_028127,2026-01-01T12:47:00+00:00,endpoint_0191,service-127.synthetic.example,AAAA,NOERROR,False
dns_evt_028128,2026-01-01T12:48:00+00:00,endpoint_0272,service-128.synthetic.example,A,NOERROR,False
dns_evt_028129,2026-01-01T12:49:00+00:00,endpoint_0638,service-129.synthetic.example,AAAA,NOERROR,False
dns_evt_028130,2026-01-01T12:50:00+00:00,endpoint_0459,service-130.synthetic.example,TXT,NOERROR,False
dns_evt_028131,2026-01-01T12:51:00+00:00,endpoint_0478,service-131.synthetic.example,A,NOERROR,False
dns_evt_028132,2026-01-01T12:52:00+00:00,endpoint_0879,service-132.synthetic.example,AAAA,NOERROR,False
dns_evt_028133,2026-01-01T12:53:00+00:00,endpoint_0060,service-133.synthetic.example,A,NOERROR,False
dns_evt_028134,2026-01-01T12:54:00+00:00,endpoint_0231,service-134.synthetic.example,A,NOERROR,False
dns_evt_028135,2026-01-01T12:55:00+00:00,endpoint_0306,service-135.synthetic.example,TXT,NOERROR,False
dns_evt_028136,2026-01-01T12:56:00+00:00,endpoint_0286,service-136.synthetic.example,TXT,NOERROR,False
dns_evt_028137,2026-01-01T12:57:00+00:00,endpoint_0484,service-137.synthetic.example,A,NOERROR,False
dns_evt_028138,2026-01-01T12:58:00+00:00,endpoint_0063,service-138.synthetic.example,A,NOERROR,False
dns_evt_028139,2026-01-01T12:59:00+00:00,endpoint_0427,service-139.synthetic.example,A,NOERROR,False
dns_evt_028140,2026-01-01T13:00:00+00:00,endpoint_0116,service-140.synthetic.example,A,NOERROR,False
dns_evt_028141,2026-01-01T13:01:00+00:00,endpoint_0858,service-141.synthetic.example,AAAA,NOERROR,False
dns_evt_028142,2026-01-01T13:02:00+00:00,endpoint_0420,service-142.synthetic.example,A,NOERROR,False
dns_evt_028143,2026-01-01T13:03:00+00:00,endpoint_0313,service-143.synthetic.example,A,NOERROR,False
dns_evt_028144,2026-01-01T13:04:00+00:00,endpoint_0730,service-144.synthetic.example,AAAA,NOERROR,False
dns_evt_028145,2026-01-01T13:05:00+00:00,endpoint_0832,service-145.synthetic.example,AAAA,NOERROR,False
dns_evt_028146,2026-01-01T13:06:00+00:00,endpoint_0788,service-146.synthetic.example,AAAA,NOERROR,False
dns_evt_028147,2026-01-01T13:07:00+00:00,endpoint_0165,service-147.synthetic.example,AAAA,NOERROR,False
dns_evt_028148,2026-01-01T13:08:00+00:00,endpoint_0439,service-148.synthetic.example,A,NOERROR,False
dns_evt_028149,2026-01-01T13:09:00+00:00,endpoint_0767,service-149.synthetic.example,A,NOERROR,False
dns_evt_028150,2026-01-01T13:10:00+00:00,endpoint_0764,service-150.synthetic.example,A,NXDOMAIN,False
dns_evt_028151,2026-01-01T13:11:00+00:00,endpoint_0605,service-151.synthetic.example,AAAA,NOERROR,False
dns_evt_028152,2026-01-01T13:12:00+00:00,endpoint_0652,service-152.synthetic.example,AAAA,NOERROR,False
dns_evt_028153,2026-01-01T13:13:00+00:00,endpoint_0645,service-153.synthetic.example,A,NOERROR,False
dns_evt_028154,2026-01-01T13:14:00+00:00,endpoint_0894,service-154.synthetic.example,TXT,NOERROR,False
dns_evt_028155,2026-01-01T13:15:00+00:00,endpoint_0291,service-155.synthetic.example,A,NOERROR,False
dns_evt_028156,2026-01-01T13:16:00+00:00,endpoint_0019,service-156.synthetic.example,AAAA,NOERROR,False
dns_evt_028157,2026-01-01T13:17:00+00:00,endpoint_0477,service-157.synthetic.example,A,NOERROR,False
dns_evt_028158,2026-01-01T13:18:00+00:00,endpoint_0380,service-158.synthetic.example,AAAA,NOERROR,False
dns_evt_028159,2026-01-01T13:19:00+00:00,endpoint_0169,service-159.synthetic.example,AAAA,NOERROR,False
dns_evt_028160,2026-01-01T13:20:00+00:00,endpoint_0376,service-160.synthetic.example,A,NOERROR,False
dns_evt_028161,2026-01-01T13:21:00+00:00,endpoint_0602,service-161.synthetic.example,TXT,NOERROR,False
dns_evt_028162,2026-01-01T13:22:00+00:00,endpoint_0173,service-162.synthetic.example,TXT,NOERROR,False
dns_evt_028163,2026-01-01T13:23:00+00:00,endpoint_0026,service-163.synthetic.example,A,NOERROR,False
dns_evt_028164,2026-01-01T13:24:00+00:00,endpoint_0845,service-164.synthetic.example,AAAA,NOERROR,False
dns_evt_028165,2026-01-01T13:25:00+00:00,endpoint_0905,service-165.synthetic.example,TXT,NOERROR,False
dns_evt_028166,2026-01-01T13:26:00+00:00,endpoint_0316,service-166.synthetic.example,TXT,NOERROR,False
dns_evt_028167,2026-01-01T13:27:00+00:00,endpoint_0659,service-167.synthetic.example,AAAA,NOERROR,False
dns_evt_028168,2026-01-01T13:28:00+00:00,endpoint_0701,service-168.synthetic.example,TXT,NOERROR,False
dns_evt_028169,2026-01-01T13:29:00+00:00,endpoint_0434,service-169.synthetic.example,TXT,NOERROR,False
dns_evt_028170,2026-01-01T13:30:00+00:00,endpoint_0887,service-170.synthetic.example,A,NOERROR,False
dns_evt_028171,2026-01-01T13:31:00+00:00,endpoint_0576,service-171.synthetic.example,A,NOERROR,False
dns_evt_028172,2026-01-01T13:32:00+00:00,endpoint_0635,service-172.synthetic.example,A,NOERROR,False
dns_evt_028173,2026-01-01T13:33:00+00:00,endpoint_0251,service-173.synthetic.example,A,NOERROR,False
dns_evt_028174,2026-01-01T13:34:00+00:00,endpoint_0764,service-174.synthetic.example,AAAA,NOERROR,False
dns_evt_028175,2026-01-01T13:35:00+00:00,endpoint_0375,service-175.synthetic.example,TXT,NOERROR,False
dns_evt_028176,2026-01-01T13:36:00+00:00,endpoint_0132,service-176.synthetic.example,A,NOERROR,False
