event_id,timestamp,sender,recipient,subject,attachment_type,url_count,phishing_score,delivered_flag,clicked_flag
mail_evt_017646,2026-01-01T06:06:00+00:00,sender46@synthetic-mail.example,user_0029,Synthetic business message,none,2,42,True,False
mail_evt_017647,2026-01-01T06:07:00+00:00,sender47@synthetic-mail.example,user_0495,Synthetic business message,none,2,47,True,False
mail_evt_017648,2026-01-01T06:08:00+00:00,sender48@synthetic-mail.example,user_0185,Synthetic business message,pdf,0,24,True,False
mail_evt_017649,2026-01-01T06:09:00+00:00,sender49@synthetic-mail.example,user_0437,Synthetic business message,docx,3,11,True,False
mail_evt_017650,2026-01-01T06:10:00+00:00,sender50@synthetic-mail.example,user_0092,Synthetic business message,docx,2,48,True,False
mail_evt_017651,2026-01-01T06:11:00+00:00,sender51@synthetic-mail.example,user_0019,Synthetic business message,none,4,21,True,False
mail_evt_017652,2026-01-01T06:12:00+00:00,sender52@synthetic-mail.example,user_0187,Synthetic business message,none,0,54,True,False
mail_evt_017653,2026-01-01T06:13:00+00:00,sender53@synthetic-mail.example,user_0440,Synthetic business message,pdf,0,15,True,False
mail_evt_017654,2026-01-01T06:14:00+00:00,sender54@synthetic-mail.example,user_0380,Synthetic business message,docx,2,19,True,False
mail_evt_017655,2026-01-01T06:15:00+00:00,sender55@synthetic-mail.example,user_0280,Synthetic business message,zip,2,19,True,True
mail_evt_017656,2026-01-01T06:16:00+00:00,sender56@synthetic-mail.example,user_0195,Synthetic business message,none,4,20,True,False
mail_evt_017657,2026-01-01T06:17:00+00:00,sender57@synthetic-mail.example,user_0201,Synthetic business message,none,0,24,True,False
mail_evt_017658,2026-01-01T06:18:00+00:00,sender58@synthetic-mail.example,user_0453,Synthetic business message,none,0,46,True,True
mail_evt_017659,2026-01-01T06:19:00+00:00,sender59@synthetic-mail.example,user_0016,Synthetic business message,none,1,5,True,False
mail_evt_017660,2026-01-01T06:20:00+00:00,sender60@synthetic-mail.example,user_0193,Synthetic business message,pdf,0,1,True,False
mail_evt_017661,2026-01-01T06:21:00+00:00,sender61@synthetic-mail.example,user_0372,Synthetic business message,docx,1,53,True,False
mail_evt_017662,2026-01-01T06:22:00+00:00,sender62@synthetic-mail.example,user_0077,Synthetic business message,zip,2,50,True,False
mail_evt_017663,2026-01-01T06:23:00+00:00,sender63@synthetic-mail.example,user_0139,Synthetic business message,docx,2,20,True,False
mail_evt_017664,2026-01-01T06:24:00+00:00,sender64@synthetic-mail.example,user_0402,Synthetic business message,none,1,39,True,False
mail_evt_017665,2026-01-01T06:25:00+00:00,sender65@synthetic-mail.example,user_0412,Synthetic business message,none,2,5,True,False
mail_evt_017666,2026-01-01T06:26:00+00:00,sender66@synthetic-mail.example,user_0149,Synthetic business message,zip,4,33,True,False
mail_evt_017667,2026-01-01T06:27:00+00:00,sender67@synthetic-mail.example,user_0471,Synthetic business message,zip,4,22,True,False
mail_evt_017668,2026-01-01T06:28:00+00:00,sender68@synthetic-mail.example,user_0389,Synthetic business message,none,4,38,True,False
mail_evt_017669,2026-01-01T06:29:00+00:00,sender69@synthetic-mail.example,user_0140,Synthetic business message,docx,0,51,True,False
mail_evt_017670,2026-01-01T06:30:00+00:00,sender70@synthetic-mail.example,user_0331,Synthetic business message,docx,1,33,True,False
mail_evt_017671,2026-01-01T06:31:00+00:00,sender71@synthetic-mail.example,user_0417,Synthetic business message,docx,4,34,True,False
mail_evt_017672,2026-01-01T06:32:00+00:00,sender72@synthetic-mail.example,user_0067,Synthetic business message,none,4,35,True,False
mail_evt_017673,2026-01-01T06:33:00+00:00,sender73@synthetic-mail.example,user_0441,Synthetic business message,pdf,0,53,True,False
mail_evt_017674,2026-01-01T06:34:00+00:00,sender74@synthetic-mail.example,user_0017,Synthetic business message,pdf,2,39,True,False
mail_evt_017675,2026-01-01T06:35:00+00:00,sender75@synthetic-mail.example,user_0325,Synthetic business message,docx,0,53,True,False
mail_evt_017676,2026-01-01T06:36:00+00:00,sender76@synthetic-mail.example,user_0490,Synthetic business message,zip,0,5,True,False
mail_evt_017677,2026-01-01T06:37:00+00:00,sender77@synthetic-mail.example,user_0179,Synthetic business message,zip,1,29,True,False
mail_evt_017678,2026-01-01T06:38:00+00:00,sender78@synthetic-mail.example,user_0012,Synthetic business message,docx,1,6,True,False
mail_evt_017679,2026-01-01T06:39:00+00:00,sender79@synthetic-mail.example,user_0265,Synthetic business message,zip,1,31,True,False
mail_evt_017680,2026-01-01T06:40:00+00:00,sender80@synthetic-mail.example,user_0088,Synthetic business message,zip,4,30,True,False
mail_evt_017681,2026-01-01T06:41:00+00:00,sender81@synthetic-mail.example,user_0201,Synthetic business message,pdf,4,42,True,False
mail_evt_017682,2026-01-01T06:42:00+00:00,sender82@synthetic-mail.example,user_0131,Synthetic business message,none,2,43,True,False
mail_evt_017683,2026-01-01T06:43:00+00:00,sender83@synthetic-mail.example,user_0173,Synthetic business message,pdf,3,29,True,False
mail_evt_017684,2026-01-01T06:44:00+00:00,sender84@synthetic-mail.example,user_0050,Synthetic business message,none,1,11,True,False
mail_evt_017685,2026-01-01T06:45:00+00:00,sender85@synthetic-mail.example,user_0044,Synthetic business message,zip,0,40,True,False
mail_evt_017686,2026-01-01T06:46:00+00:00,sender86@synthetic-mail.example,user_0312,Synthetic business message,docx,4,47,True,False
mail_evt_017687,2026-01-01T06:47:00+00:00,sender87@synthetic-mail.example,user_0247,Synthetic business message,none,1,44,True,False
mail_evt_017688,2026-01-01T06:48:00+00:00,sender88@synthetic-mail.example,user_0212,Synthetic business message,docx,4,15,True,False
mail_evt_017689,2026-01-01T06:49:00+00:00,sender89@synthetic-mail.example,user_0410,Synthetic business message,docx,1,42,True,False
mail_evt_017690,2026-01-01T06:50:00+00:00,sender90@synthetic-mail.example,user_0358,Synthetic business message,none,1,42,True,False
mail_evt_017691,2026-01-01T06:51:00+00:00,sender91@synthetic-mail.example,user_0133,Synthetic business message,zip,3,19,True,False
mail_evt_017692,2026-01-01T06:52:00+00:00,sender92@synthetic-mail.example,user_0450,Synthetic business message,pdf,0,24,True,False
mail_evt_017693,2026-01-01T06:53:00+00:00,sender93@synthetic-mail.example,user_0138,Synthetic business message,zip,4,32,True,False
mail_evt_017694,2026-01-01T06:54:00+00:00,sender94@synthetic-mail.example,user_0252,Synthetic business message,zip,1,21,True,False
mail_evt_017695,2026-01-01T06:55:00+00:00,sender95@synthetic-mail.example,user_0105,Synthetic business message,docx,4,12,True,False
mail_evt_017696,2026-01-01T06:56:00+00:00,sender96@synthetic-mail.example,user_0220,Synthetic business message,none,1,12,True,False
mail_evt_017697,2026-01-01T06:57:00+00:00,sender97@synthetic-mail.example,user_0262,Synthetic business message,none,2,32,True,False
mail_evt_017698,2026-01-01T06:58:00+00:00,sender98@synthetic-mail.example,user_0380,Synthetic business message,none,4,43,True,False
mail_evt_017699,2026-01-01T06:59:00+00:00,sender99@synthetic-mail.example,user_0220,Synthetic business message,docx,2,48,True,False
mail_evt_017700,2026-01-01T07:00:00+00:00,sender100@synthetic-mail.example,user_0481,Synthetic business message,docx,2,46,True,False
mail_evt_017701,2026-01-01T07:01:00+00:00,sender101@synthetic-mail.example,user_0194,Synthetic business message,docx,3,14,True,False
mail_evt_017702,2026-01-01T07:02:00+00:00,sender102@synthetic-mail.example,user_0281,Synthetic business message,none,3,28,True,False
mail_evt_017703,2026-01-01T07:03:00+00:00,sender103@synthetic-mail.example,user_0098,Synthetic business message,pdf,1,49,True,False
mail_evt_017704,2026-01-01T07:04:00+00:00,sender104@synthetic-mail.example,user_0496,Synthetic business message,docx,0,24,True,False
mail_evt_017705,2026-01-01T07:05:00+00:00,sender105@synthetic-mail.example,user_0267,Synthetic business message,docx,3,28,True,True
mail_evt_017706,2026-01-01T07:06:00+00:00,sender106@synthetic-mail.example,user_0182,Synthetic business message,zip,3,4,True,False
mail_evt_017707,2026-01-01T07:07:00+00:00,sender107@synthetic-mail.example,user_0056,Synthetic business message,zip,0,38,True,False
mail_evt_017708,2026-01-01T07:08:00+00:00,sender108@synthetic-mail.example,user_0253,Synthetic business message,none,3,25,True,False
mail_evt_017709,2026-01-01T07:09:00+00:00,sender109@synthetic-mail.example,user_0250,Synthetic business message,docx,2,26,True,False
mail_evt_017710,2026-01-01T07:10:00+00:00,sender110@synthetic-mail.example,user_0194,Synthetic business message,none,3,34,True,False
mail_evt_017711,2026-01-01T07:11:00+00:00,sender111@synthetic-mail.example,user_0401,Synthetic business message,none,1,37,True,True
mail_evt_017712,2026-01-01T07:12:00+00:00,sender112@synthetic-mail.example,user_0300,Synthetic business message,pdf,2,22,True,False
mail_evt_017713,2026-01-01T07:13:00+00:00,sender113@synthetic-mail.example,user_0109,Synthetic business message,none,2,45,True,False
mail_evt_017714,2026-01-01T07:14:00+00:00,sender114@synthetic-mail.example,user_0107,Synthetic business message,none,4,42,True,False
mail_evt_017715,2026-01-01T07:15:00+00:00,sender115@synthetic-mail.example,user_0210,Synthetic business message,pdf,2,54,True,False
mail_evt_017716,2026-01-01T07:16:00+00:00,sender116@synthetic-mail.example,user_0105,Synthetic business message,zip,1,33,True,False
mail_evt_017717,2026-01-01T07:17:00+00:00,sender117@synthetic-mail.example,user_0157,Synthetic business message,none,3,12,True,False
mail_evt_017718,2026-01-01T07:18:00+00:00,sender118@synthetic-mail.example,user_0486,Synthetic business message,zip,3,15,True,False
mail_evt_017719,2026-01-01T07:19:00+00:00,sender119@synthetic-mail.example,user_0329,Synthetic business message,pdf,1,38,True,False
mail_evt_017720,2026-01-01T07:20:00+00:00,sender120@synthetic-mail.example,user_0361,Synthetic business message,none,4,34,True,False
mail_evt_017721,2026-01-01T07:21:00+00:00,sender121@synthetic-mail.example,user_0176,Synthetic business message,pdf,3,29,True,False
mail_evt_017722,2026-01-01T07:22:00+00:00,sender122@synthetic-mail.example,user_0394,Synthetic business message,zip,1,32,True,False
mail_evt_017723,2026-01-01T07:23:00+00:00,sender123@synthetic-mail.example,user_0182,Synthetic business message,pdf,4,16,True,False
mail_evt_017724,2026-01-01T07:24:00+00:00,sender124@synthetic-mail.example,user_0476,Synthetic business message,none,4,18,True,False
mail_evt_017725,2026-01-01T07:25:00+00:00,sender125@synthetic-mail.example,user_0008,Synthetic business message,none,2,29,True,False
mail_evt_017726,2026-01-01T07:26:00+00:00,sender126@synthetic-mail.example,user_0151,Synthetic business message,pdf,0,23,True,False
mail_evt_017727,2026-01-01T07:27:00+00:00,sender127@synthetic-mail.example,user_0235,Synthetic business message,none,4,28,True,False
mail_evt_017728,2026-01-01T07:28:00+00:00,sender128@synthetic-mail.example,user_0032,Synthetic business message,docx,1,50,True,False
mail_evt_017729,2026-01-01T07:29:00+00:00,sender129@synthetic-mail.example,user_0255,Synthetic business message,pdf,2,49,True,False
mail_evt_017730,2026-01-01T07:30:00+00:00,sender130@synthetic-mail.example,user_0126,Synthetic business message,none,3,38,True,False
mail_evt_017731,2026-01-01T07:31:00+00:00,sender131@synthetic-mail.example,user_0128,Synthetic business message,none,4,32,True,False
mail_evt_017732,2026-01-01T07:32:00+00:00,sender132@synthetic-mail.example,user_0261,Synthetic business message,none,4,15,True,False
mail_evt_017733,2026-01-01T07:33:00+00:00,sender133@synthetic-mail.example,user_0106,Synthetic business message,zip,1,19,True,False
mail_evt_017734,2026-01-01T07:34:00+00:00,sender134@synthetic-mail.example,user_0117,Synthetic business message,zip,3,38,True,False
mail_evt_017735,2026-01-01T07:35:00+00:00,sender135@synthetic-mail.example,user_0310,Synthetic business message,none,4,49,True,False
mail_evt_017736,2026-01-01T07:36:00+00:00,sender136@synthetic-mail.example,user_0134,Synthetic business message,pdf,3,2,True,False
mail_evt_017737,2026-01-01T07:37:00+00:00,sender137@synthetic-mail.example,user_0495,Synthetic business message,docx,3,10,True,True
mail_evt_017738,2026-01-01T07:38:00+00:00,sender138@synthetic-mail.example,user_0164,Synthetic business message,zip,2,28,True,False
mail_evt_017739,2026-01-01T07:39:00+00:00,sender139@synthetic-mail.example,user_0162,Synthetic business message,zip,2,52,True,False
mail_evt_017740,2026-01-01T07:40:00+00:00,sender140@synthetic-mail.example,user_0075,Synthetic business message,none,4,24,True,False
mail_evt_017741,2026-01-01T07:41:00+00:00,sender141@synthetic-mail.example,user_0226,Synthetic business message,zip,2,44,True,False
mail_evt_017742,2026-01-01T07:42:00+00:00,sender142@synthetic-mail.example,user_0210,Synthetic business message,none,3,3,True,False
mail_evt_017743,2026-01-01T07:43:00+00:00,sender143@synthetic-mail.example,user_0398,Synthetic business message,zip,2,8,True,False
mail_evt_017744,2026-01-01T07:44:00+00:00,sender144@synthetic-mail.example,user_0158,Synthetic business message,zip,3,43,True,False
mail_evt_017745,2026-01-01T07:45:00+00:00,sender145@synthetic-mail.example,user_0132,Synthetic business message,none,0,39,True,False
mail_evt_017746,2026-01-01T07:46:00+00:00,sender146@synthetic-mail.example,user_0032,Synthetic business message,zip,3,27,True,False
mail_evt_017747,2026-01-01T07:47:00+00:00,sender147@synthetic-mail.example,user_0439,Synthetic business message,none,3,39,True,False
mail_evt_017748,2026-01-01T07:48:00+00:00,sender148@synthetic-mail.example,user_0052,Synthetic business message,none,0,49,True,False
mail_evt_017749,2026-01-01T07:49:00+00:00,sender149@synthetic-mail.example,user_0363,Synthetic business message,zip,4,6,True,False
mail_evt_017750,2026-01-01T07:50:00+00:00,sender150@synthetic-mail.example,user_0093,Synthetic business message,pdf,1,43,True,False
mail_evt_017751,2026-01-01T07:51:00+00:00,sender151@synthetic-mail.example,user_0054,Synthetic business message,docx,4,54,True,False
mail_evt_017752,2026-01-01T07:52:00+00:00,sender152@synthetic-mail.example,user_0491,Synthetic business message,none,1,28,True,False
mail_evt_017753,2026-01-01T07:53:00+00:00,sender153@synthetic-mail.example,user_0361,Synthetic business message,none,4,5,True,False
mail_evt_017754,2026-01-01T07:54:00+00:00,sender154@synthetic-mail.example,user_0138,Synthetic business message,none,0,14,True,False
mail_evt_017755,2026-01-01T07:55:00+00:00,sender155@synthetic-mail.example,user_0007,Synthetic business message,docx,4,54,True,False
mail_evt_017756,2026-01-01T07:56:00+00:00,sender156@synthetic-mail.example,user_0127,Synthetic business message,none,3,1,True,False
mail_evt_017757,2026-01-01T07:57:00+00:00,sender157@synthetic-mail.example,user_0160,Synthetic business message,zip,3,24,True,False
mail_evt_017758,2026-01-01T07:58:00+00:00,sender158@synthetic-mail.example,user_0257,Synthetic business message,none,2,51,True,False
mail_evt_017759,2026-01-01T07:59:00+00:00,sender159@synthetic-mail.example,user_0337,Synthetic business message,zip,0,32,True,False
mail_evt_017760,2026-01-01T08:00:00+00:00,sender160@synthetic-mail.example,user_0205,Synthetic business message,pdf,3,24,True,False
mail_evt_017761,2026-01-01T08:01:00+00:00,sender161@synthetic-mail.example,user_0242,Synthetic business message,zip,4,10,True,False
mail_evt_017762,2026-01-01T08:02:00+00:00,sender162@synthetic-mail.example,user_0038,Synthetic business message,none,4,19,True,False
mail_evt_017763,2026-01-01T08:03:00+00:00,sender163@synthetic-mail.example,user_0328,Synthetic business message,pdf,4,9,True,False
mail_evt_017764,2026-01-01T08:04:00+00:00,sender164@synthetic-mail.example,user_0024,Synthetic business message,pdf,2,37,True,False
mail_evt_017765,2026-01-01T08:05:00+00:00,sender165@synthetic-mail.example,user_0357,Synthetic business message,zip,4,50,True,False
mail_evt_017766,2026-01-01T08:06:00+00:00,sender166@synthetic-mail.example,user_0240,Synthetic business message,none,4,33,True,False
mail_evt_017767,2026-01-01T08:07:00+00:00,sender167@synthetic-mail.example,user_0262,Synthetic business message,none,3,10,True,False
mail_evt_017768,2026-01-01T08:08:00+00:00,sender168@synthetic-mail.example,user_0439,Synthetic business message,zip,2,25,True,False
mail_evt_017769,2026-01-01T08:09:00+00:00,sender169@synthetic-mail.example,user_0218,Synthetic business message,docx,4,4,True,False
mail_evt_017770,2026-01-01T08:10:00+00:00,sender170@synthetic-mail.example,user_0388,Synthetic business message,docx,1,12,True,False
mail_evt_017771,2026-01-01T08:11:00+00:00,sender171@synthetic-mail.example,user_0119,Synthetic business message,zip,0,40,True,False
mail_evt_017772,2026-01-01T08:12:00+00:00,sender172@synthetic-mail.example,user_0473,Synthetic business message,docx,0,41,True,False
mail_evt_017773,2026-01-01T08:13:00+00:00,sender173@synthetic-mail.example,user_0299,Synthetic business message,docx,1,13,True,False
mail_evt_017774,2026-01-01T08:14:00+00:00,sender174@synthetic-mail.example,user_0450,Synthetic business message,zip,0,22,True,False
mail_evt_017775,2026-01-01T08:15:00+00:00,sender175@synthetic-mail.example,user_0074,Synthetic business message,none,3,31,True,False
mail_evt_017776,2026-01-01T08:16:00+00:00,sender176@synthetic-mail.example,user_0431,Synthetic business message,none,3,2,True,False
mail_evt_017777,2026-01-01T08:17:00+00:00,sender177@synthetic-mail.example,user_0312,Synthetic business message,docx,4,43,True,False
mail_evt_017778,2026-01-01T08:18:00+00:00,sender178@synthetic-mail.example,user_0335,Synthetic business message,pdf,0,3,True,False
mail_evt_017779,2026-01-01T08:19:00+00:00,sender179@synthetic-mail.example,user_0376,Synthetic business message,docx,0,24,True,False
mail_evt_017780,2026-01-01T08:20:00+00:00,sender180@synthetic-mail.example,user_0458,Synthetic business message,zip,3,2,True,False
mail_evt_017781,2026-01-01T08:21:00+00:00,sender181@synthetic-mail.example,user_0235,Synthetic business message,pdf,4,12,True,False
mail_evt_017782,2026-01-01T08:22:00+00:00,sender182@synthetic-mail.example,user_0010,Synthetic business message,none,0,17,True,False
mail_evt_017783,2026-01-01T08:23:00+00:00,sender183@synthetic-mail.example,user_0412,Synthetic business message,pdf,4,28,True,False
mail_evt_017784,2026-01-01T08:24:00+00:00,sender184@synthetic-mail.example,user_0186,Synthetic business message,pdf,3,1,True,False
mail_evt_017785,2026-01-01T08:25:00+00:00,sender185@synthetic-mail.example,user_0054,Synthetic business message,pdf,3,43,True,False
mail_evt_017786,2026-01-01T08:26:00+00:00,sender186@synthetic-mail.example,user_0032,Synthetic business message,zip,4,33,True,False
mail_evt_017787,2026-01-01T08:27:00+00:00,sender187@synthetic-mail.example,user_0238,Synthetic business message,zip,2,51,True,False
mail_evt_017788,2026-01-01T08:28:00+00:00,sender188@synthetic-mail.example,user_0068,Synthetic business message,pdf,4,8,True,False
mail_evt_017789,2026-01-01T08:29:00+00:00,sender189@synthetic-mail.example,user_0374,Synthetic business message,zip,1,53,True,False
mail_evt_017790,2026-01-01T08:30:00+00:00,sender190@synthetic-mail.example,user_0110,Synthetic business message,docx,2,24,True,False
mail_evt_017791,2026-01-01T08:31:00+00:00,sender191@synthetic-mail.example,user_0130,Synthetic business message,docx,0,41,True,False
mail_evt_017792,2026-01-01T08:32:00+00:00,sender192@synthetic-mail.example,user_0070,Synthetic business message,zip,2,16,True,False
mail_evt_017793,2026-01-01T08:33:00+00:00,sender193@synthetic-mail.example,user_0290,Synthetic business message,docx,1,28,True,False
mail_evt_017794,2026-01-01T08:34:00+00:00,sender194@synthetic-mail.example,user_0466,Synthetic business message,pdf,4,11,True,False
mail_evt_017795,2026-01-01T08:35:00+00:00,sender195@synthetic-mail.example,user_0070,Synthetic business message,pdf,3,45,True,False
mail_evt_017796,2026-01-01T08:36:00+00:00,sender196@synthetic-mail.example,user_0003,Synthetic business message,none,0,42,True,False
mail_evt_017797,2026-01-01T08:37:00+00:00,sender197@synthetic-mail.example,user_0325,Synthetic business message,zip,3,23,True,False
mail_evt_017798,2026-01-01T08:38:00+00:00,sender198@synthetic-mail.example,user_0292,Synthetic business message,docx,4,37,True,False
mail_evt_017799,2026-01-01T08:39:00+00:00,sender199@synthetic-mail.example,user_0066,Synthetic business message,zip,4,54,True,False
mail_evt_017800,2026-01-01T08:40:00+00:00,sender0@synthetic-mail.example,user_0152,Synthetic business message,zip,4,16,True,False
mail_evt_017801,2026-01-01T08:41:00+00:00,sender1@synthetic-mail.example,user_0162,Synthetic business message,docx,0,20,True,False
mail_evt_017802,2026-01-01T08:42:00+00:00,sender2@synthetic-mail.example,user_0107,Synthetic business message,pdf,2,3,True,False
mail_evt_017803,2026-01-01T08:43:00+00:00,sender3@synthetic-mail.example,user_0146,Synthetic business message,zip,4,23,True,False
mail_evt_017804,2026-01-01T08:44:00+00:00,sender4@synthetic-mail.example,user_0469,Synthetic business message,zip,1,21,True,False
mail_evt_017805,2026-01-01T08:45:00+00:00,sender5@synthetic-mail.example,user_0081,Synthetic business message,none,1,31,True,False
mail_evt_017806,2026-01-01T08:46:00+00:00,sender6@synthetic-mail.example,user_0126,Synthetic business message,none,0,10,True,False
mail_evt_017807,2026-01-01T08:47:00+00:00,sender7@synthetic-mail.example,user_0397,Synthetic business message,docx,1,23,True,False
mail_evt_017808,2026-01-01T08:48:00+00:00,sender8@synthetic-mail.example,user_0358,Synthetic business message,docx,0,39,True,False
mail_evt_017809,2026-01-01T08:49:00+00:00,sender9@synthetic-mail.example,user_0242,Synthetic business message,zip,0,6,True,False
mail_evt_017810,2026-01-01T08:50:00+00:00,sender10@synthetic-mail.example,user_0116,Synthetic business message,docx,0,26,True,False
mail_evt_017811,2026-01-01T08:51:00+00:00,sender11@synthetic-mail.example,user_0303,Synthetic business message,zip,0,42,True,False
mail_evt_017812,2026-01-01T08:52:00+00:00,sender12@synthetic-mail.example,user_0409,Synthetic business message,zip,4,26,True,False
mail_evt_017813,2026-01-01T08:53:00+00:00,sender13@synthetic-mail.example,user_0337,Synthetic business message,docx,2,21,True,False
mail_evt_017814,2026-01-01T08:54:00+00:00,sender14@synthetic-mail.example,user_0066,Synthetic business message,none,2,35,True,False
mail_evt_017815,2026-01-01T08:55:00+00:00,sender15@synthetic-mail.example,user_0367,Synthetic business message,none,0,23,True,True
mail_evt_017816,2026-01-01T08:56:00+00:00,sender16@synthetic-mail.example,user_0476,Synthetic business message,pdf,1,15,True,False
mail_evt_017817,2026-01-01T08:57:00+00:00,sender17@synthetic-mail.example,user_0415,Synthetic business message,pdf,0,2,True,False
mail_evt_017818,2026-01-01T08:58:00+00:00,sender18@synthetic-mail.example,user_0216,Synthetic business message,docx,2,22,True,False
mail_evt_017819,2026-01-01T08:59:00+00:00,sender19@synthetic-mail.example,user_0397,Synthetic business message,docx,4,7,True,False
mail_evt_017820,2026-01-01T09:00:00+00:00,sender20@synthetic-mail.example,user_0085,Synthetic business message,pdf,2,19,True,False
mail_evt_017821,2026-01-01T09:01:00+00:00,sender21@synthetic-mail.example,user_0208,Synthetic business message,docx,4,31,True,False
mail_evt_017822,2026-01-01T09:02:00+00:00,sender22@synthetic-mail.example,user_0207,Synthetic business message,zip,4,32,True,False
mail_evt_017823,2026-01-01T09:03:00+00:00,sender23@synthetic-mail.example,user_0431,Synthetic business message,zip,3,8,True,False
mail_evt_017824,2026-01-01T09:04:00+00:00,sender24@synthetic-mail.example,user_0159,Synthetic business message,docx,2,1,True,False
mail_evt_017825,2026-01-01T09:05:00+00:00,sender25@synthetic-mail.example,user_0362,Synthetic business message,none,1,38,True,False
mail_evt_017826,2026-01-01T09:06:00+00:00,sender26@synthetic-mail.example,user_0031,Synthetic business message,none,1,41,True,False
mail_evt_017827,2026-01-01T09:07:00+00:00,sender27@synthetic-mail.example,user_0087,Synthetic business message,pdf,3,5,True,False
mail_evt_017828,2026-01-01T09:08:00+00:00,sender28@synthetic-mail.example,user_0265,Synthetic business message,zip,2,45,True,False
mail_evt_017829,2026-01-01T09:09:00+00:00,sender29@synthetic-mail.example,user_0232,Synthetic business message,zip,1,27,True,False
mail_evt_017830,2026-01-01T09:10:00+00:00,sender30@synthetic-mail.example,user_0314,Synthetic business message,zip,3,46,True,False
mail_evt_017831,2026-01-01T09:11:00+00:00,sender31@synthetic-mail.example,user_0487,Synthetic business message,none,4,36,True,False
mail_evt_017832,2026-01-01T09:12:00+00:00,sender32@synthetic-mail.example,user_0464,Synthetic business message,docx,1,24,True,False
mail_evt_017833,2026-01-01T09:13:00+00:00,sender33@synthetic-mail.example,user_0436,Synthetic business message,pdf,4,47,True,False
mail_evt_017834,2026-01-01T09:14:00+00:00,sender34@synthetic-mail.example,user_0214,Synthetic business message,pdf,3,40,True,True
mail_evt_017835,2026-01-01T09:15:00+00:00,sender35@synthetic-mail.example,user_0083,Synthetic business message,zip,4,31,True,False
mail_evt_017836,2026-01-01T09:16:00+00:00,sender36@synthetic-mail.example,user_0258,Synthetic business message,pdf,1,5,True,False
mail_evt_017837,2026-01-01T09:17:00+00:00,sender37@synthetic-mail.example,user_0467,Synthetic business message,zip,3,5,True,False
mail_evt_017838,2026-01-01T09:18:00+00:00,sender38@synthetic-mail.example,user_0239,Synthetic business message,docx,1,8,True,False
mail_evt_017839,2026-01-01T09:19:00+00:00,sender39@synthetic-mail.example,user_0081,Synthetic business message,pdf,4,31,True,False
mail_evt_017840,2026-01-01T09:20:00+00:00,sender40@synthetic-mail.example,user_0438,Synthetic business message,none,0,48,True,False
mail_evt_017841,2026-01-01T09:21:00+00:00,sender41@synthetic-mail.example,user_0450,Synthetic business message,pdf,3,30,True,False
mail_evt_017842,2026-01-01T09:22:00+00:00,sender42@synthetic-mail.example,user_0444,Synthetic business message,docx,0,8,True,False
mail_evt_017843,2026-01-01T09:23:00+00:00,sender43@synthetic-mail.example,user_0437,Synthetic business message,docx,2,53,True,False
mail_evt_017844,2026-01-01T09:24:00+00:00,sender44@synthetic-mail.example,user_0036,Synthetic business message,docx,3,43,True,False
mail_evt_017845,2026-01-01T09:25:00+00:00,sender45@synthetic-mail.example,user_0029,Synthetic business message,pdf,1,45,True,False
mail_evt_017846,2026-01-01T09:26:00+00:00,sender46@synthetic-mail.example,user_0242,Synthetic business message,zip,2,25,True,False
mail_evt_017847,2026-01-01T09:27:00+00:00,sender47@synthetic-mail.example,user_0165,Synthetic business message,docx,4,33,True,False
mail_evt_017848,2026-01-01T09:28:00+00:00,sender48@synthetic-mail.example,user_0081,Synthetic business message,none,1,52,True,False
mail_evt_017849,2026-01-01T09:29:00+00:00,sender49@synthetic-mail.example,user_0397,Synthetic business message,zip,2,34,True,False
mail_evt_017850,2026-01-01T09:30:00+00:00,sender50@synthetic-mail.example,user_0443,Synthetic business message,none,0,24,True,False
mail_evt_017851,2026-01-01T09:31:00+00:00,sender51@synthetic-mail.example,user_0044,Synthetic business message,none,4,30,True,False
mail_evt_017852,2026-01-01T09:32:00+00:00,sender52@synthetic-mail.example,user_0227,Synthetic business message,docx,1,38,True,True
mail_evt_017853,2026-01-01T09:33:00+00:00,sender53@synthetic-mail.example,user_0122,Synthetic business message,docx,0,19,True,False
mail_evt_017854,2026-01-01T09:34:00+00:00,sender54@synthetic-mail.example,user_0485,Synthetic business message,docx,2,44,True,False
mail_evt_017855,2026-01-01T09:35:00+00:00,sender55@synthetic-mail.example,user_0107,Synthetic business message,docx,4,53,True,False
mail_evt_017856,2026-01-01T09:36:00+00:00,sender56@synthetic-mail.example,user_0274,Synthetic business message,none,0,24,True,False
mail_evt_017857,2026-01-01T09:37:00+00:00,sender57@synthetic-mail.example,user_0420,Synthetic business message,zip,2,8,True,False
mail_evt_017858,2026-01-01T09:38:00+00:00,sender58@synthetic-mail.example,user_0251,Synthetic business message,none,2,36,True,False
mail_evt_017859,2026-01-01T09:39:00+00:00,sender59@synthetic-mail.example,user_0498,Synthetic business message,pdf,4,22,True,False
mail_evt_017860,2026-01-01T09:40:00+00:00,sender60@synthetic-mail.example,user_0367,Synthetic business message,zip,0,24,True,False
mail_evt_017861,2026-01-01T09:41:00+00:00,sender61@synthetic-mail.example,user_0204,Synthetic business message,none,2,44,True,False
mail_evt_017862,2026-01-01T09:42:00+00:00,sender62@synthetic-mail.example,user_0224,Synthetic business message,none,3,33,True,False
mail_evt_017863,2026-01-01T09:43:00+00:00,sender63@synthetic-mail.example,user_0044,Synthetic business message,docx,3,27,True,False
