event_id,timestamp,user_id,app_name,prompt_text,tool_requested,data_requested,prompt_injection_score,policy_result,response_blocked_flag
ai_evt_004421,2026-01-01T01:41:00+00:00,user_0057,DataAssistant,summarize synthetic internal ticket,query_metrics,none,31,allow_with_masking,False
ai_evt_004422,2026-01-01T01:42:00+00:00,user_0138,EnterpriseCopilot,summarize synthetic internal ticket,search_docs,support_ticket,16,allow_with_masking,False
ai_evt_004423,2026-01-01T01:43:00+00:00,user_0249,DataAssistant,summarize synthetic internal ticket,query_metrics,none,28,allow,False
ai_evt_004424,2026-01-01T01:44:00+00:00,user_0453,EnterpriseCopilot,summarize synthetic internal ticket,none,none,41,allow,False
ai_evt_004425,2026-01-01T01:45:00+00:00,user_0411,DataAssistant,summarize synthetic internal ticket,query_metrics,none,6,allow_with_masking,False
ai_evt_004426,2026-01-01T01:46:00+00:00,user_0121,SupportAgent,summarize synthetic internal ticket,query_metrics,none,32,allow,False
ai_evt_004427,2026-01-01T01:47:00+00:00,user_0197,SupportAgent,summarize synthetic internal ticket,none,support_ticket,11,allow,False
ai_evt_004428,2026-01-01T01:48:00+00:00,user_0239,SupportAgent,summarize synthetic internal ticket,query_metrics,none,3,allow,False
ai_evt_004429,2026-01-01T01:49:00+00:00,user_0477,DataAssistant,summarize synthetic internal ticket,search_docs,support_ticket,42,allow_with_masking,False
ai_evt_004430,2026-01-01T01:50:00+00:00,user_0046,EnterpriseCopilot,summarize synthetic internal ticket,query_metrics,none,12,allow_with_masking,False
ai_evt_004431,2026-01-01T01:51:00+00:00,user_0191,SupportAgent,summarize synthetic internal ticket,search_docs,support_ticket,24,allow,False
ai_evt_004432,2026-01-01T01:52:00+00:00,user_0242,SupportAgent,summarize synthetic internal ticket,none,support_ticket,35,allow,False
ai_evt_004433,2026-01-01T01:53:00+00:00,user_0142,DataAssistant,summarize synthetic internal ticket,search_docs,support_ticket,17,allow_with_masking,False
ai_evt_004434,2026-01-01T01:54:00+00:00,user_0107,SupportAgent,summarize synthetic internal ticket,query_metrics,none,29,allow_with_masking,False
ai_evt_004435,2026-01-01T01:55:00+00:00,user_0012,EnterpriseCopilot,summarize synthetic internal ticket,query_metrics,none,24,allow_with_masking,False
ai_evt_004436,2026-01-01T01:56:00+00:00,user_0404,DataAssistant,summarize synthetic internal ticket,query_metrics,support_ticket,38,allow_with_masking,False
ai_evt_004437,2026-01-01T01:57:00+00:00,user_0171,SupportAgent,summarize synthetic internal ticket,search_docs,none,29,allow_with_masking,False
ai_evt_004438,2026-01-01T01:58:00+00:00,user_0386,DataAssistant,summarize synthetic internal ticket,search_docs,public_metric,14,allow_with_masking,False
ai_evt_004439,2026-01-01T01:59:00+00:00,user_0104,EnterpriseCopilot,summarize synthetic internal ticket,query_metrics,none,14,allow_with_masking,False
ai_evt_004440,2026-01-01T02:00:00+00:00,user_0021,DataAssistant,summarize synthetic internal ticket,search_docs,none,20,allow,False
ai_evt_004441,2026-01-01T02:01:00+00:00,user_0204,DataAssistant,summarize synthetic internal ticket,query_metrics,none,37,allow_with_masking,False
ai_evt_004442,2026-01-01T02:02:00+00:00,user_0092,DataAssistant,summarize synthetic internal ticket,none,none,8,allow_with_masking,False
ai_evt_004443,2026-01-01T02:03:00+00:00,user_0100,SupportAgent,summarize synthetic internal ticket,none,none,31,allow_with_masking,False
ai_evt_004444,2026-01-01T02:04:00+00:00,user_0445,DataAssistant,summarize synthetic internal ticket,query_metrics,public_metric,14,allow_with_masking,False
ai_evt_004445,2026-01-01T02:05:00+00:00,user_0443,EnterpriseCopilot,summarize synthetic internal ticket,query_metrics,public_metric,30,allow,False
ai_evt_004446,2026-01-01T02:06:00+00:00,user_0069,EnterpriseCopilot,summarize synthetic internal ticket,search_docs,support_ticket,26,allow_with_masking,False
ai_evt_004447,2026-01-01T02:07:00+00:00,user_0090,SupportAgent,summarize synthetic internal ticket,search_docs,none,16,allow_with_masking,False
ai_evt_004448,2026-01-01T02:08:00+00:00,user_0100,EnterpriseCopilot,summarize synthetic internal ticket,search_docs,none,25,allow,False
ai_evt_004449,2026-01-01T02:09:00+00:00,user_0428,SupportAgent,summarize synthetic internal ticket,query_metrics,public_metric,34,allow,False
ai_evt_004450,2026-01-01T02:10:00+00:00,user_0270,EnterpriseCopilot,summarize synthetic internal ticket,query_metrics,public_metric,15,allow,False
ai_evt_004451,2026-01-01T02:11:00+00:00,user_0076,DataAssistant,summarize synthetic internal ticket,search_docs,public_metric,17,allow_with_masking,False
ai_evt_004452,2026-01-01T02:12:00+00:00,user_0244,DataAssistant,summarize synthetic internal ticket,none,support_ticket,43,allow_with_masking,False
ai_evt_004453,2026-01-01T02:13:00+00:00,user_0401,DataAssistant,summarize synthetic internal ticket,none,none,30,allow,False
ai_evt_004454,2026-01-01T02:14:00+00:00,user_0319,SupportAgent,summarize synthetic internal ticket,search_docs,none,33,allow_with_masking,False
ai_evt_004455,2026-01-01T02:15:00+00:00,user_0374,EnterpriseCopilot,summarize synthetic internal ticket,search_docs,public_metric,19,allow_with_masking,False
ai_evt_004456,2026-01-01T02:16:00+00:00,user_0270,DataAssistant,summarize synthetic internal ticket,search_docs,public_metric,25,allow,False
ai_evt_004457,2026-01-01T02:17:00+00:00,user_0046,DataAssistant,summarize synthetic internal ticket,search_docs,public_metric,23,allow_with_masking,False
ai_evt_004458,2026-01-01T02:18:00+00:00,user_0400,SupportAgent,summarize synthetic internal ticket,query_metrics,support_ticket,9,allow,False
ai_evt_004459,2026-01-01T02:19:00+00:00,user_0060,SupportAgent,summarize synthetic internal ticket,none,support_ticket,21,allow_with_masking,False
ai_evt_004460,2026-01-01T02:20:00+00:00,user_0112,SupportAgent,summarize synthetic internal ticket,query_metrics,support_ticket,15,allow,False
ai_evt_004461,2026-01-01T02:21:00+00:00,user_0326,EnterpriseCopilot,summarize synthetic internal ticket,query_metrics,public_metric,33,allow_with_masking,False
ai_evt_004462,2026-01-01T02:22:00+00:00,user_0091,SupportAgent,summarize synthetic internal ticket,search_docs,public_metric,32,allow_with_masking,False
ai_evt_004463,2026-01-01T02:23:00+00:00,user_0441,SupportAgent,summarize synthetic internal ticket,query_metrics,public_metric,10,allow,False
ai_evt_004464,2026-01-01T02:24:00+00:00,user_0015,DataAssistant,summarize synthetic internal ticket,search_docs,support_ticket,37,allow_with_masking,False
ai_evt_004465,2026-01-01T02:25:00+00:00,user_0398,EnterpriseCopilot,summarize synthetic internal ticket,query_metrics,none,6,allow_with_masking,False
ai_evt_004466,2026-01-01T02:26:00+00:00,user_0153,SupportAgent,summarize synthetic internal ticket,search_docs,support_ticket,34,allow,False
ai_evt_004467,2026-01-01T02:27:00+00:00,user_0324,EnterpriseCopilot,summarize synthetic internal ticket,query_metrics,public_metric,18,allow_with_masking,False
ai_evt_004468,2026-01-01T02:28:00+00:00,user_0301,SupportAgent,summarize synthetic internal ticket,query_metrics,public_metric,0,allow_with_masking,False
ai_evt_004469,2026-01-01T02:29:00+00:00,user_0106,DataAssistant,summarize synthetic internal ticket,query_metrics,public_metric,19,allow,False
ai_evt_004470,2026-01-01T02:30:00+00:00,user_0341,DataAssistant,summarize synthetic internal ticket,none,support_ticket,42,allow_with_masking,False
ai_evt_004471,2026-01-01T02:31:00+00:00,user_0219,SupportAgent,summarize synthetic internal ticket,query_metrics,support_ticket,36,allow_with_masking,False
ai_evt_004472,2026-01-01T02:32:00+00:00,user_0185,DataAssistant,summarize synthetic internal ticket,search_docs,none,43,allow_with_masking,False
ai_evt_004473,2026-01-01T02:33:00+00:00,user_0090,SupportAgent,summarize synthetic internal ticket,query_metrics,public_metric,31,allow_with_masking,False
ai_evt_004474,2026-01-01T02:34:00+00:00,user_0038,DataAssistant,summarize synthetic internal ticket,query_metrics,none,18,allow,False
ai_evt_004475,2026-01-01T02:35:00+00:00,user_0155,EnterpriseCopilot,summarize synthetic internal ticket,search_docs,support_ticket,5,allow_with_masking,False
ai_evt_004476,2026-01-01T02:36:00+00:00,user_0468,DataAssistant,summarize synthetic internal ticket,search_docs,support_ticket,16,allow,False
ai_evt_004477,2026-01-01T02:37:00+00:00,user_0237,EnterpriseCopilot,summarize synthetic internal ticket,search_docs,support_ticket,24,allow_with_masking,False
ai_evt_004478,2026-01-01T02:38:00+00:00,user_0283,EnterpriseCopilot,summarize synthetic internal ticket,query_metrics,support_ticket,13,allow,False
ai_evt_004479,2026-01-01T02:39:00+00:00,user_0409,DataAssistant,summarize synthetic internal ticket,none,public_metric,37,allow,False
ai_evt_004480,2026-01-01T02:40:00+00:00,user_0153,DataAssistant,summarize synthetic internal ticket,query_metrics,public_metric,25,allow,False
ai_evt_004481,2026-01-01T02:41:00+00:00,user_0210,SupportAgent,summarize synthetic internal ticket,search_docs,none,37,allow,False
ai_evt_004482,2026-01-01T02:42:00+00:00,user_0238,SupportAgent,summarize synthetic internal ticket,search_docs,public_metric,27,allow_with_masking,False
ai_evt_004483,2026-01-01T02:43:00+00:00,user_0150,EnterpriseCopilot,summarize synthetic internal ticket,none,none,41,allow_with_masking,False
ai_evt_004484,2026-01-01T02:44:00+00:00,user_0433,EnterpriseCopilot,summarize synthetic internal ticket,none,public_metric,35,allow_with_masking,False
ai_evt_004485,2026-01-01T02:45:00+00:00,user_0285,SupportAgent,summarize synthetic internal ticket,query_metrics,public_metric,25,allow,False
ai_evt_004486,2026-01-01T02:46:00+00:00,user_0224,DataAssistant,summarize synthetic internal ticket,search_docs,public_metric,28,allow,False
ai_evt_004487,2026-01-01T02:47:00+00:00,user_0219,SupportAgent,summarize synthetic internal ticket,none,support_ticket,7,allow_with_masking,False
ai_evt_004488,2026-01-01T02:48:00+00:00,user_0093,DataAssistant,summarize synthetic internal ticket,none,support_ticket,15,allow,False
ai_evt_004489,2026-01-01T02:49:00+00:00,user_0152,EnterpriseCopilot,summarize synthetic internal ticket,none,public_metric,22,allow,False
ai_evt_004490,2026-01-01T02:50:00+00:00,user_0488,EnterpriseCopilot,summarize synthetic internal ticket,none,public_metric,30,allow_with_masking,False
ai_evt_004491,2026-01-01T02:51:00+00:00,user_0312,SupportAgent,summarize synthetic internal ticket,search_docs,support_ticket,39,allow_with_masking,False
ai_evt_004492,2026-01-01T02:52:00+00:00,user_0220,SupportAgent,summarize synthetic internal ticket,search_docs,public_metric,30,allow,False
ai_evt_004493,2026-01-01T02:53:00+00:00,user_0055,SupportAgent,summarize synthetic internal ticket,query_metrics,support_ticket,25,allow_with_masking,False
ai_evt_004494,2026-01-01T02:54:00+00:00,user_0355,EnterpriseCopilot,summarize synthetic internal ticket,search_docs,public_metric,6,allow,False
ai_evt_004495,2026-01-01T02:55:00+00:00,user_0307,EnterpriseCopilot,summarize synthetic internal ticket,none,support_ticket,42,allow_with_masking,False
ai_evt_004496,2026-01-01T02:56:00+00:00,user_0481,DataAssistant,summarize synthetic internal ticket,none,none,32,allow,False
ai_evt_004497,2026-01-01T02:57:00+00:00,user_0427,DataAssistant,summarize synthetic internal ticket,none,none,28,allow,False
ai_evt_004498,2026-01-01T02:58:00+00:00,user_0434,SupportAgent,summarize synthetic internal ticket,search_docs,support_ticket,0,allow_with_masking,False
ai_evt_004499,2026-01-01T02:59:00+00:00,user_0281,DataAssistant,summarize synthetic internal ticket,query_metrics,none,27,allow,False
ai_evt_004500,2026-01-01T03:00:00+00:00,user_0386,SupportAgent,summarize synthetic internal ticket,query_metrics,support_ticket,39,allow,False
ai_evt_004501,2026-01-01T03:01:00+00:00,user_0072,SupportAgent,summarize synthetic internal ticket,query_metrics,public_metric,33,allow_with_masking,False
ai_evt_004502,2026-01-01T03:02:00+00:00,user_0059,DataAssistant,summarize synthetic internal ticket,none,public_metric,4,allow_with_masking,False
ai_evt_004503,2026-01-01T03:03:00+00:00,user_0049,EnterpriseCopilot,summarize synthetic internal ticket,search_docs,public_metric,34,allow_with_masking,False
ai_evt_004504,2026-01-01T03:04:00+00:00,user_0280,SupportAgent,summarize synthetic internal ticket,search_docs,public_metric,0,allow,False
ai_evt_004505,2026-01-01T03:05:00+00:00,user_0384,EnterpriseCopilot,summarize synthetic internal ticket,search_docs,support_ticket,17,allow,False
ai_evt_004506,2026-01-01T03:06:00+00:00,user_0176,EnterpriseCopilot,summarize synthetic internal ticket,none,support_ticket,2,allow_with_masking,False
ai_evt_004507,2026-01-01T03:07:00+00:00,user_0176,DataAssistant,summarize synthetic internal ticket,query_metrics,public_metric,11,allow,False
ai_evt_004508,2026-01-01T03:08:00+00:00,user_0283,DataAssistant,summarize synthetic internal ticket,query_metrics,none,34,allow,False
ai_evt_004509,2026-01-01T03:09:00+00:00,user_0329,SupportAgent,summarize synthetic internal ticket,search_docs,public_metric,37,allow_with_masking,False
ai_evt_004510,2026-01-01T03:10:00+00:00,user_0218,DataAssistant,summarize synthetic internal ticket,none,public_metric,33,allow,False
ai_evt_004511,2026-01-01T03:11:00+00:00,user_0279,DataAssistant,summarize synthetic internal ticket,query_metrics,none,25,allow,False
ai_evt_004512,2026-01-01T03:12:00+00:00,user_0040,EnterpriseCopilot,summarize synthetic internal ticket,query_metrics,public_metric,2,allow,False
ai_evt_004513,2026-01-01T03:13:00+00:00,user_0169,EnterpriseCopilot,summarize synthetic internal ticket,none,none,20,allow,False
ai_evt_004514,2026-01-01T03:14:00+00:00,user_0192,EnterpriseCopilot,summarize synthetic internal ticket,none,public_metric,14,allow_with_masking,False
ai_evt_004515,2026-01-01T03:15:00+00:00,user_0063,DataAssistant,summarize synthetic internal ticket,search_docs,public_metric,18,allow,False
ai_evt_004516,2026-01-01T03:16:00+00:00,user_0494,SupportAgent,summarize synthetic internal ticket,search_docs,none,25,allow,False
ai_evt_004517,2026-01-01T03:17:00+00:00,user_0409,SupportAgent,summarize synthetic internal ticket,search_docs,support_ticket,29,allow_with_masking,False
ai_evt_004518,2026-01-01T03:18:00+00:00,user_0398,DataAssistant,summarize synthetic internal ticket,search_docs,public_metric,35,allow_with_masking,False
ai_evt_004519,2026-01-01T03:19:00+00:00,user_0494,DataAssistant,summarize synthetic internal ticket,search_docs,public_metric,43,allow,False
ai_evt_004520,2026-01-01T03:20:00+00:00,user_0095,EnterpriseCopilot,summarize synthetic internal ticket,none,none,20,allow,False
ai_evt_004521,2026-01-01T03:21:00+00:00,user_0130,EnterpriseCopilot,summarize synthetic internal ticket,none,support_ticket,27,allow,False
ai_evt_004522,2026-01-01T03:22:00+00:00,user_0390,EnterpriseCopilot,summarize synthetic internal ticket,none,public_metric,44,allow,False
ai_evt_004523,2026-01-01T03:23:00+00:00,user_0356,SupportAgent,summarize synthetic internal ticket,none,public_metric,7,allow,False
ai_evt_004524,2026-01-01T03:24:00+00:00,user_0027,SupportAgent,summarize synthetic internal ticket,query_metrics,public_metric,40,allow_with_masking,False
ai_evt_004525,2026-01-01T03:25:00+00:00,user_0275,DataAssistant,summarize synthetic internal ticket,none,none,23,allow_with_masking,False
ai_evt_004526,2026-01-01T03:26:00+00:00,user_0270,DataAssistant,summarize synthetic internal ticket,none,public_metric,22,allow_with_masking,False
ai_evt_004527,2026-01-01T03:27:00+00:00,user_0214,DataAssistant,summarize synthetic internal ticket,none,support_ticket,19,allow,False
ai_evt_004528,2026-01-01T03:28:00+00:00,user_0477,DataAssistant,summarize synthetic internal ticket,query_metrics,none,40,allow,False
ai_evt_004529,2026-01-01T03:29:00+00:00,user_0040,DataAssistant,summarize synthetic internal ticket,query_metrics,none,12,allow,False
ai_evt_004530,2026-01-01T03:30:00+00:00,user_0112,SupportAgent,summarize synthetic internal ticket,none,support_ticket,9,allow_with_masking,False
ai_evt_004531,2026-01-01T03:31:00+00:00,user_0131,SupportAgent,summarize synthetic internal ticket,search_docs,support_ticket,12,allow_with_masking,False
ai_evt_004532,2026-01-01T03:32:00+00:00,user_0092,DataAssistant,summarize synthetic internal ticket,search_docs,public_metric,21,allow,False
ai_evt_004533,2026-01-01T03:33:00+00:00,user_0060,SupportAgent,summarize synthetic internal ticket,query_metrics,public_metric,27,allow_with_masking,False
ai_evt_004534,2026-01-01T03:34:00+00:00,user_0443,SupportAgent,summarize synthetic internal ticket,search_docs,none,9,allow_with_masking,False
ai_evt_004535,2026-01-01T03:35:00+00:00,user_0398,DataAssistant,summarize synthetic internal ticket,search_docs,support_ticket,30,allow_with_masking,False
ai_evt_004536,2026-01-01T03:36:00+00:00,user_0094,SupportAgent,summarize synthetic internal ticket,query_metrics,none,11,allow,False
ai_evt_004537,2026-01-01T03:37:00+00:00,user_0273,SupportAgent,summarize synthetic internal ticket,none,none,44,allow_with_masking,False
ai_evt_004538,2026-01-01T03:38:00+00:00,user_0168,SupportAgent,summarize synthetic internal ticket,search_docs,none,40,allow,False
ai_evt_004539,2026-01-01T03:39:00+00:00,user_0406,DataAssistant,summarize synthetic internal ticket,none,support_ticket,0,allow_with_masking,False
ai_evt_004540,2026-01-01T03:40:00+00:00,user_0468,SupportAgent,summarize synthetic internal ticket,query_metrics,public_metric,42,allow_with_masking,False
ai_evt_004541,2026-01-01T03:41:00+00:00,user_0416,SupportAgent,summarize synthetic internal ticket,search_docs,none,43,allow_with_masking,False
ai_evt_004542,2026-01-01T03:42:00+00:00,user_0260,EnterpriseCopilot,summarize synthetic internal ticket,search_docs,public_metric,3,allow,False
ai_evt_004543,2026-01-01T03:43:00+00:00,user_0039,DataAssistant,summarize synthetic internal ticket,search_docs,support_ticket,2,allow,False
ai_evt_004544,2026-01-01T03:44:00+00:00,user_0066,SupportAgent,summarize synthetic internal ticket,none,none,14,allow_with_masking,False
ai_evt_004545,2026-01-01T03:45:00+00:00,user_0264,EnterpriseCopilot,summarize synthetic internal ticket,query_metrics,none,8,allow,False
ai_evt_004546,2026-01-01T03:46:00+00:00,user_0409,SupportAgent,summarize synthetic internal ticket,query_metrics,none,20,allow,False
ai_evt_004547,2026-01-01T03:47:00+00:00,user_0237,EnterpriseCopilot,summarize synthetic internal ticket,none,support_ticket,20,allow,False
ai_evt_004548,2026-01-01T03:48:00+00:00,user_0184,SupportAgent,summarize synthetic internal ticket,search_docs,none,11,allow,False
ai_evt_004549,2026-01-01T03:49:00+00:00,user_0404,SupportAgent,summarize synthetic internal ticket,search_docs,public_metric,43,allow,False
ai_evt_004550,2026-01-01T03:50:00+00:00,user_0094,DataAssistant,summarize synthetic internal ticket,query_metrics,support_ticket,14,allow_with_masking,False
ai_evt_004551,2026-01-01T03:51:00+00:00,user_0199,DataAssistant,summarize synthetic internal ticket,query_metrics,public_metric,21,allow,False
ai_evt_004552,2026-01-01T03:52:00+00:00,user_0268,EnterpriseCopilot,summarize synthetic internal ticket,query_metrics,public_metric,41,allow,False
ai_evt_004553,2026-01-01T03:53:00+00:00,user_0318,SupportAgent,summarize synthetic internal ticket,search_docs,support_ticket,39,allow_with_masking,False
ai_evt_004554,2026-01-01T03:54:00+00:00,user_0422,DataAssistant,summarize synthetic internal ticket,search_docs,none,6,allow_with_masking,False
ai_evt_004555,2026-01-01T03:55:00+00:00,user_0360,DataAssistant,summarize synthetic internal ticket,none,public_metric,18,allow_with_masking,False
ai_evt_004556,2026-01-01T03:56:00+00:00,user_0217,SupportAgent,summarize synthetic internal ticket,query_metrics,none,21,allow_with_masking,False
ai_evt_004557,2026-01-01T03:57:00+00:00,user_0496,SupportAgent,summarize synthetic internal ticket,none,none,18,allow_with_masking,False
ai_evt_004558,2026-01-01T03:58:00+00:00,user_0079,EnterpriseCopilot,summarize synthetic internal ticket,query_metrics,public_metric,27,allow,False
ai_evt_004559,2026-01-01T03:59:00+00:00,user_0301,SupportAgent,summarize synthetic internal ticket,search_docs,support_ticket,17,allow_with_masking,False
ai_evt_004560,2026-01-01T04:00:00+00:00,user_0052,DataAssistant,summarize synthetic internal ticket,none,support_ticket,32,allow_with_masking,False
ai_evt_004561,2026-01-01T04:01:00+00:00,user_0414,SupportAgent,summarize synthetic internal ticket,query_metrics,public_metric,19,allow,False
ai_evt_004562,2026-01-01T04:02:00+00:00,user_0303,SupportAgent,summarize synthetic internal ticket,query_metrics,none,1,allow_with_masking,False
ai_evt_004563,2026-01-01T04:03:00+00:00,user_0275,SupportAgent,summarize synthetic internal ticket,search_docs,public_metric,38,allow_with_masking,False
ai_evt_004564,2026-01-01T04:04:00+00:00,user_0297,SupportAgent,summarize synthetic internal ticket,none,public_metric,32,allow,False
ai_evt_004565,2026-01-01T04:05:00+00:00,user_0272,EnterpriseCopilot,summarize synthetic internal ticket,search_docs,none,32,allow,False
ai_evt_004566,2026-01-01T04:06:00+00:00,user_0199,EnterpriseCopilot,summarize synthetic internal ticket,query_metrics,none,23,allow_with_masking,False
ai_evt_004567,2026-01-01T04:07:00+00:00,user_0280,SupportAgent,summarize synthetic internal ticket,search_docs,public_metric,0,allow_with_masking,False
ai_evt_004568,2026-01-01T04:08:00+00:00,user_0464,SupportAgent,summarize synthetic internal ticket,query_metrics,support_ticket,9,allow,False
ai_evt_004569,2026-01-01T04:09:00+00:00,user_0068,DataAssistant,summarize synthetic internal ticket,search_docs,support_ticket,43,allow_with_masking,False
ai_evt_004570,2026-01-01T04:10:00+00:00,user_0462,DataAssistant,summarize synthetic internal ticket,query_metrics,public_metric,22,allow_with_masking,False
ai_evt_004571,2026-01-01T04:11:00+00:00,user_0338,SupportAgent,summarize synthetic internal ticket,search_docs,public_metric,20,allow_with_masking,False
ai_evt_004572,2026-01-01T04:12:00+00:00,user_0234,DataAssistant,summarize synthetic internal ticket,search_docs,none,26,allow,False
ai_evt_004573,2026-01-01T04:13:00+00:00,user_0394,DataAssistant,summarize synthetic internal ticket,query_metrics,support_ticket,31,allow,False
ai_evt_004574,2026-01-01T04:14:00+00:00,user_0092,SupportAgent,summarize synthetic internal ticket,none,support_ticket,15,allow_with_masking,False
ai_evt_004575,2026-01-01T04:15:00+00:00,user_0486,SupportAgent,summarize synthetic internal ticket,query_metrics,none,13,allow_with_masking,False
ai_evt_004576,2026-01-01T04:16:00+00:00,user_0379,SupportAgent,summarize synthetic internal ticket,none,public_metric,3,allow,False
ai_evt_004577,2026-01-01T04:17:00+00:00,user_0395,EnterpriseCopilot,summarize synthetic internal ticket,none,none,41,allow_with_masking,False
ai_evt_004578,2026-01-01T04:18:00+00:00,user_0402,SupportAgent,summarize synthetic internal ticket,search_docs,public_metric,37,allow_with_masking,False
ai_evt_004579,2026-01-01T04:19:00+00:00,user_0446,SupportAgent,summarize synthetic internal ticket,search_docs,none,24,allow,False
ai_evt_004580,2026-01-01T04:20:00+00:00,user_0036,SupportAgent,summarize synthetic internal ticket,none,support_ticket,37,allow,False
ai_evt_004581,2026-01-01T04:21:00+00:00,user_0086,DataAssistant,summarize synthetic internal ticket,search_docs,public_metric,42,allow,False
ai_evt_004582,2026-01-01T04:22:00+00:00,user_0143,DataAssistant,summarize synthetic internal ticket,none,none,1,allow,False
ai_evt_004583,2026-01-01T04:23:00+00:00,user_0282,EnterpriseCopilot,summarize synthetic internal ticket,query_metrics,none,31,allow_with_masking,False
ai_evt_004584,2026-01-01T04:24:00+00:00,user_0193,SupportAgent,summarize synthetic internal ticket,search_docs,public_metric,19,allow,False
ai_evt_004585,2026-01-01T04:25:00+00:00,user_0037,EnterpriseCopilot,summarize synthetic internal ticket,query_metrics,public_metric,1,allow_with_masking,False
ai_evt_004586,2026-01-01T04:26:00+00:00,user_0172,DataAssistant,summarize synthetic internal ticket,none,support_ticket,35,allow,False
ai_evt_004587,2026-01-01T04:27:00+00:00,user_0008,DataAssistant,summarize synthetic internal ticket,none,public_metric,19,allow_with_masking,False
ai_evt_004588,2026-01-01T04:28:00+00:00,user_0120,DataAssistant,summarize synthetic internal ticket,none,support_ticket,18,allow,False
ai_evt_004589,2026-01-01T04:29:00+00:00,user_0102,SupportAgent,summarize synthetic internal ticket,search_docs,support_ticket,40,allow,False
ai_evt_004590,2026-01-01T04:30:00+00:00,user_0120,SupportAgent,summarize synthetic internal ticket,none,public_metric,43,allow,False
ai_evt_004591,2026-01-01T04:31:00+00:00,user_0313,DataAssistant,summarize synthetic internal ticket,search_docs,support_ticket,21,allow,False
ai_evt_004592,2026-01-01T04:32:00+00:00,user_0437,DataAssistant,summarize synthetic internal ticket,query_metrics,public_metric,9,allow,False
ai_evt_004593,2026-01-01T04:33:00+00:00,user_0057,SupportAgent,summarize synthetic internal ticket,query_metrics,public_metric,43,allow_with_masking,False
ai_evt_004594,2026-01-01T04:34:00+00:00,user_0079,SupportAgent,summarize synthetic internal ticket,query_metrics,none,10,allow_with_masking,False
ai_evt_004595,2026-01-01T04:35:00+00:00,user_0424,DataAssistant,summarize synthetic internal ticket,query_metrics,support_ticket,12,allow,False
ai_evt_004596,2026-01-01T04:36:00+00:00,user_0328,SupportAgent,summarize synthetic internal ticket,query_metrics,support_ticket,11,allow_with_masking,False
ai_evt_004597,2026-01-01T04:37:00+00:00,user_0389,EnterpriseCopilot,summarize synthetic internal ticket,query_metrics,support_ticket,9,allow_with_masking,False
ai_evt_004598,2026-01-01T04:38:00+00:00,user_0136,EnterpriseCopilot,summarize synthetic internal ticket,query_metrics,support_ticket,41,allow,False
ai_evt_004599,2026-01-01T04:39:00+00:00,user_0124,EnterpriseCopilot,summarize synthetic internal ticket,none,public_metric,41,allow_with_masking,False
ai_evt_004600,2026-01-01T04:40:00+00:00,user_0255,DataAssistant,summarize synthetic internal ticket,query_metrics,public_metric,26,allow,False
ai_evt_004601,2026-01-01T04:41:00+00:00,user_0188,SupportAgent,summarize synthetic internal ticket,none,support_ticket,44,allow_with_masking,False
ai_evt_004602,2026-01-01T04:42:00+00:00,user_0364,SupportAgent,summarize synthetic internal ticket,query_metrics,none,29,allow_with_masking,False
ai_evt_004603,2026-01-01T04:43:00+00:00,user_0363,SupportAgent,summarize synthetic internal ticket,none,public_metric,19,allow_with_masking,False
ai_evt_004604,2026-01-01T04:44:00+00:00,user_0179,DataAssistant,summarize synthetic internal ticket,query_metrics,public_metric,10,allow_with_masking,False
ai_evt_004605,2026-01-01T04:45:00+00:00,user_0353,EnterpriseCopilot,summarize synthetic internal ticket,none,none,25,allow_with_masking,False
ai_evt_004606,2026-01-01T04:46:00+00:00,user_0338,SupportAgent,summarize synthetic internal ticket,none,support_ticket,21,allow_with_masking,False
ai_evt_004607,2026-01-01T04:47:00+00:00,user_0391,EnterpriseCopilot,summarize synthetic internal ticket,none,public_metric,9,allow_with_masking,False
ai_evt_004608,2026-01-01T04:48:00+00:00,user_0361,EnterpriseCopilot,summarize synthetic internal ticket,query_metrics,support_ticket,25,allow_with_masking,False
ai_evt_004609,2026-01-01T04:49:00+00:00,user_0262,DataAssistant,summarize synthetic internal ticket,query_metrics,public_metric,33,allow,False
ai_evt_004610,2026-01-01T04:50:00+00:00,user_0393,EnterpriseCopilot,summarize synthetic internal ticket,none,support_ticket,24,allow,False
ai_evt_004611,2026-01-01T04:51:00+00:00,user_0394,EnterpriseCopilot,summarize synthetic internal ticket,none,none,3,allow_with_masking,False
ai_evt_004612,2026-01-01T04:52:00+00:00,user_0261,DataAssistant,summarize synthetic internal ticket,search_docs,none,0,allow,False
ai_evt_004613,2026-01-01T04:53:00+00:00,user_0015,DataAssistant,summarize synthetic internal ticket,search_docs,public_metric,29,allow,False
ai_evt_004614,2026-01-01T04:54:00+00:00,user_0009,SupportAgent,summarize synthetic internal ticket,search_docs,none,33,allow,False
ai_evt_004615,2026-01-01T04:55:00+00:00,user_0292,EnterpriseCopilot,summarize synthetic internal ticket,search_docs,public_metric,36,allow_with_masking,False
ai_evt_004616,2026-01-01T04:56:00+00:00,user_0229,EnterpriseCopilot,summarize synthetic internal ticket,search_docs,none,17,allow_with_masking,False
ai_evt_004617,2026-01-01T04:57:00+00:00,user_0398,SupportAgent,summarize synthetic internal ticket,search_docs,none,41,allow,False
